ID	默认阵营	JSON名称	JSON路径文件名	能否战斗	能否移动	能否发声	是否常驻	$#VersionBegin	$#VersionEnd
10030	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
10031	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
10032	2001	ConfigNpc_AbyssWater	ConfigNpc_AbyssWater	0	1	1			
10033	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
10034	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
10035	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
10036	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
10037	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
10038	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1				
10039	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1				
10040	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1				
10041	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1				
10042	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1				
10045	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
10046	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
10047	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
10048	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
10049	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
10050	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
10051	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
10052	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
10061	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10062	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10063	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10064	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10065	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10066	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10067	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10068	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10069	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10070	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10071	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10072	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10073	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10074	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10075	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10076	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10077	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10078	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10079	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10080	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10081	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10082	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10083	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10084	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10085	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10086	4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			
10090	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
10091	2001	ConfigNpc_AbyssWater_10201	ConfigNpc_AbyssWater_10201	0	1	1			
10092	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	0	1			
10093	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	0	1			
10094	2001	ReadableNPC		0	0				
10101	4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			
10102	4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			
10103	4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			
10104	4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			
10105	4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			
10106	4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			
10107	4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			
10108	4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			
10109	4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			
10110	4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			
10200	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
10211	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
10201	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
10202	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
10203	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
10204	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
10205	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
10206	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1				
10207	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
10208	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
10209	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	0				
10212	2001	ReadableNPC		0	0				
10213	2001	ReadableNPC		0	0				
10214	2001	ReadableNPC		0	0				
10215	2001	ReadableNPC		0	0		1		
10216	2001	ReadableNPC		0	0		1		
20001	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
20002	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
20003	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
2000302	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20004	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20005	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
2000303	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20007	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
20008	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20009	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20010	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20011	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20012	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20013	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20014	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20015	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20016	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20017	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20018	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20019	2001	StandOnly		0	0				
20020	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1	1		
20021	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20022	2001	StandOnly		0	0				
20023	2001	StandOnly		0	0				
20024	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1	1		
20025	2001	StandOnly		0	1	1			
20026	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1	1		
20027	2001	ReadableNPC		0	0				
20028	2001	ConfigNpc_Deer	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
20029	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20030	2001	ReadableNPC		0	0				
20031	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1	1		
20032	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
20033	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1	1		
20034	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1	1		
20035	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1	1		
20036	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20037	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20038	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
20039	2001	StandOnly		0	0				
20040	2001	StandOnly		0	0				
20041	2001	StandOnly		0	0				
20042	2001	StandOnly		0	0				
20043	2001	ReadableNPC		0	0				
20044	2001	StandOnly		0	0				
20045	2001	StandOnly		0	0				
20046	2001	ReadableNPC		0	0				
20047	2001	ReadableNPC		0	0				
20048	2001	StandOnly		0	0				
20049	2001	ReadableNPC		0	0				
20050	2001	ReadableNPC		0	0				
20051	2001	ReadableNPC		0	0				
20052	2001	ReadableNPC		0	0				
20053	2001	ReadableNPC		0	0				
20054	2001	ReadableNPC		0	0				
20055	2001	ReadableNPC		0	0				
20056	2001	ReadableNPC		0	0				
20057	2001	ReadableNPC		0	0				
20058	2001	ReadableNPC		0	0				
20059	2001	ReadableNPC		0	0				
20060	2001	ReadableNPC		0	0				
20061	2001	ReadableNPC		0	0				
20062	2001	ReadableNPC		0	0				
20063	2001	ReadableNPC		0	0				
20064	2001	ReadableNPC		0	0				
20065	2001	ReadableNPC		0	0				
20066	2001	ReadableNPC		0	0				
20067	2001	ReadableNPC		0	0				
20068	2001	ReadableNPC		0	0				
100101	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
100102	2001	ConfigNpc_Common_AnimatorMove_Male_Sit	ConfigNpc_Common_AnimatorMove_Male_Sit	0	1	1			
100201	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
100202	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
100401	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
100501	2001	ConfigNpc_Paimon	ConfigNpc_Paimon	0	1	1			
100601	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
100701	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
100801	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
100901	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
101101	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
101201	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
101301	2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1			
140101	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
140301	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
140401	2001	ConfigNpc_Common_AnimatorMove_Male_Sit	ConfigNpc_Common_AnimatorMove_Male_Sit	0	1	1			
140501	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
140801	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
140901	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
141001	2001	ConfigNpc_Common_AnimatorMove_Male_Sit	ConfigNpc_Common_AnimatorMove_Male_Sit	0	1	1			
141101	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
141201	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
141301	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
141401	2001	ConfigNpc_Common_AnimatorMove_Male_Sit	ConfigNpc_Common_AnimatorMove_Male_Sit	0	1	1			
141701	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
141901	2001	ConfigNpc_Common_AnimatorMove_Female_large	ConfigNpc_Common_AnimatorMove_Female_large	0	1	1			
142101	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
142301	2001	ConfigNpc_Common_AnimatorMove_Female_large	ConfigNpc_Common_AnimatorMove_Female_large	0	1	1			
142501	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
142701	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
142901	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
143001	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
143101	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
143301	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
143501	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
143701	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
143901	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
144101	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
144301	2001	ConfigNpc_Common_AnimatorMove_Male_Sit	ConfigNpc_Common_AnimatorMove_Male_Sit	0	1	1			
144501	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
144701	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
144901	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
145101	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
145301	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
145501	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
145701	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
145901	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
146101	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
146301	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
146501	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
146701	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
146901	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
147101	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
147301	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
147501	2001	ConfigNpc_Common_AnimatorMove_Male_Sit	ConfigNpc_Common_AnimatorMove_Male_Sit	0	1	1			
147701	2001	ConfigNpc_Common_AnimatorMove_Male_Sit	ConfigNpc_Common_AnimatorMove_Male_Sit	0	1	1			
147901	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
151201	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
151701	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
151901	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
152101	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
152301	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
152501	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
152701	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
152901	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
153101	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
153301	2001	ConfigNpc_Common_AnimatorMove_Male_Sit	ConfigNpc_Common_AnimatorMove_Male_Sit	0	1	1			
153501	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
153701	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
153901	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
154101	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
154301	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
154501	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
154701	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
154901	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
155101	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
155301	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
155501	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
155701	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
155901	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
156101	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
156301	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
156501	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
156701	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
156901	2001	ConfigNpc_Common_AnimatorMove_Male_Sit	ConfigNpc_Common_AnimatorMove_Male_Sit	0	1	1			
157001	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
157101	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
157201	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
157301	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
157401	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
157501	2001	ConfigNpc_Common_AnimatorMove_Male_Sit	ConfigNpc_Common_AnimatorMove_Male_Sit	0	1	1			
157601	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
157701	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
157801	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
157901	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
158101	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
158301	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
158501	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
158701	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
158901	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
159101	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
159201	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
159301	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
159401	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
159501	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
159601	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
159701	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
159801	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
159901	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
160001	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
160101	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
160201	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
160301	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
160401	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
160501	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
160601	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
160701	2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			
160801	2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			
160901	2001	ConfigNpc_Common_AnimatorMove_Male_Sit	ConfigNpc_Common_AnimatorMove_Male_Sit	0	1	1			
161001	2001	ConfigNpc_Common_AnimatorMove_Female_Sit	ConfigNpc_Common_AnimatorMove_Female_Sit	0	1	1			
