台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	$#VersionBegin	$#VersionEnd
200310404	200310405		1	1512		
200310405	200310408		1	1512		
200310406	200310407		1	1512		
200310407	200310408		1	1512		
200310408	200310409		1	1512		
200310409	200310410		1	1512		
200310410	200310411		1	1512		
200310411			1	1512		
200310501	200310502		1	1005		
200310502	200310503		1	1512		
200310503	200310504		1	1512		
200310504	200310505		1	1512		
200310505	200310506		1	1512		
200310506	200310507,200310509		1	1512		
200310507	200310508		2			
200310508	200310512		1	1512		
200310509	200310510		2			
200310510	200310511		1	1512		
200310511	200310512		1	1512		
200310512	200310513		1	1512		
200310513			1	1512		
200330101	200330102		1	1479		
200330102	200330103		1	1479		
200330103			2			
200010301			1	20005		0.1
200010401	200010601		2			0.1
200010501	200010701		2			0.1
200010601	200010602		1	20005		0.1
200010602			1	20005		0.1
200010701	200010702		1	20005		0.1
200010702			1	20005		0.1
200010801			1	20005		0.1
201013501			1	1512		
201013601	201013602		1	1512		
201013602			1	1512		
201013701	201013702	1	2			
201013702			1	1512		
201013801	201013802		1	1512		
201013802			1	1512		
201013901			1	1512		
201014001			1	1512		
201014101			1	1512		
201014201			1	1512		
201014301			1	1512		0.1
205010501	205010502		1	141301	0.2	
205010502	205010503	1	2		0.2	
205010503	205010504		1	141301	0.2	
205010504	205010505,205010507		1	141301	0.2	
205010505	205010506		2		0.2	
205010506	205010509		1	141301	0.2	
205010507	205010508		2		0.2	
205010508	205010509		1	141301	0.2	
205010509	205010510,205010511		1	141301	0.2	
205010510	205010512		2		0.2	
205010511	205010512		2		0.2	
205010512	205010513		1	141301	0.2	
205010513	205010514		1	141301	0.2	
205010514	205010515		1	141301	0.2	
205010515	205010516		1	141301	0.2	
205010516	205010517		1	1005	0.2	
205010517	205010518		1	141301	0.2	
205010518	205010519		1	1005	0.2	
205010519	205010520		1	141301	0.2	
205010520	205010521		1	1005	0.2	
205010521	205010522	1	2		0.2	
205010522	205010523		1	141301	0.2	
205010523	205010524		1	141301	0.2	
205010524	205010525	1	2		0.2	
205010525	205010526		1	141301	0.2	
205010526	205010527		1	141301	0.2	
205010527	205010528		1	141301	0.2	
205010528			1	141301		
205010901	205010902		1	1512	0.2	
205010902	205010903,205010905		1	1512	0.2	
205010903	205010904		2		0.2	
205010904	205010907		1	1512	0.2	
205010905	205010906		2		0.2	
205010906	205010907		1	1512	0.2	
205010907	205010908		1	1512	0.2	
205010908	205010909		1	1512	0.2	
205010909	205010910		1	1512	0.2	
205010910	205010911		1	1005	0.2	
205010911	205010912		1	1512	0.2	
205010912	205010913		1	1512	0.2	
205010913	205010914		1	1512		
205010914	205010915	1	2		0.2	
205010915			1	1512	0.2	
205030101			1	1005		
205030102			1	1005		
205030201	205030202,205030204		1	1417		
205030202	205030203		2			
205030203	205030207		1	1417		
205030204	205030205		2			
205030205	205030206		1	1005		
205030206	205030207		1	1417		
205030207	205030208		1	1005		
205030208	205030209		1	1417		
205030209	205030210,205030212		1	1417		
205030210	205030211		2			
205030211	205030214		1	1417		
205030212	205030213		2			
205030213	205030214		1	1417		
205030214	205030215		1	1417		
205030215	205030216		1	1417		
205030216	205030217	1	2			
205030217			1	1417		
205030301			1	1005		
205030401			1	1005		
205030501	205030502,205030503		1	1417		
205030502	205030504		2			
205030503	205030504		2			
205030504	205030505		1	1417		
205030505	205030506		1	1417		
205030506		1	1	1417		
205030601	205030602		1	1417		
205030602	205030603		1	1417		
205030603	205030604	1	2			
205030604	205030605		1	1417		
205030605	205030606		1	1417		
205030606			1	1417		
205030607			1	1005		
205030608			1	1005		
205040101	205040102		1	1435		
205040102	205040103		1	1005		
205040103	205040104		1	1435		
205040104	205040105,205040106		1	1435		
205040105	205040107		2			
205040106	205040107		2			
205040107	205040108		1	1435		
205040108	205040109		1	1435		
205040109	205040110,205040112		1	1435		
205040110	205040111		2			
205040111	205040114		1	1435		
205040112	205040113		2			
205040113	205040114		1	1435		
205040114	205040115		1	1435		
205040115		1	2			
205040201			1	1005		
205040202			1	1005		
205040301	205040302		1	1435		
205040302	205040303	1	2			
205040303	205040304		1	1005		
205040304	205040305		1	1435		
205040305	205040306		1	1435		
205040306	205040307,205040309		1	1435		
205040307	205040308		2			
205040308	205040312		1	1435		
205040309	205040310		2			
205040310	205040311		1	1005		
205040311	205040312		1	1435		
205040312	205040313		1	1435		
205040313			1	1435		
205050101	205050102,205050104		1	1512		
205050102	205050103		2			
205050103	205050106		1	1512		
205050104	205050105		2			
205050105	205050106		1	1512		
205050106	205050107		1	1512		
205050107	205050108		1	1512		
205050108	205050109		1	1005		
205050109	205050110		1	1512		
205050110	205050111		1	1512		
205050111	205050112,205050114		1	1512		
205050112	205050113		2			
205050113	205050117		1	1512		
205050114	205050115		2			
205050115	205050116		1	1512		
205050116	205050117		1	1512		
205050117	205050118		1	1512		
205050118	205050119	1	2			
205050119	205050120		1	1512		
205050120	205050121		1	1512		
205050121	205050122		1	1512		
205050122	205050123,205050125		1	1005		
205050123	205050124		2			
205050124	205050127		1	1512		
205050125	205050126		2			
205050126	205050127		1	1512		
205050127	205050128		1	1512		
205050128		1	2			
205050201	205050202		1	1512		
205050202	205050203		1	1512		
205050203	205050204		1	1512		
205050204	205050205		1	1005		
205050205	205050206		1	1512		
205050206			1	1512		
205060101	205060102		1	1587		
205060102	205060103	1	2			
205060103	205060104		1	1587		
205060104	205060105		1	1587		
205060105	205060106		1	1587		
205060106	205060107		1	1005		
205060107	205060108,205060109		1	1587		
205060108	205060110		2			
205060109	205060110		2			
205060110	205060111		1	1587		
205060111		1	2			
205060201	205060202		1	1005		
205060202	205060203		1	1587		
205060203	205060204		1	1587		
205060204	205060205,205060207		1	1587		
205060205	205060206		2			
205060206	205060210		1	1587		
205060207	205060208		2			
205060208	205060209		1	1005		
205060209	205060210		1	1587		
205060210	205060211		1	1587		
205060211	205060212		1	1587		
205060212	205060213,205060215		1	1587		
205060213	205060214		2			
205060214	205060218		1	1587		
205060215	205060216		2			
205060216	205060217		1	1005		
205060217	205060218		1	1587		
205060218			1	1587		
205080101			1	1005		
205080102			1	1005		
1016140100			1	1401		
1016140101			1	1401		
1016140300			1	1403		
1016140301			1	1403		
1016140302			1	1403		
1016140500			1	1405		
1016140501			1	1405		
1016140800			1	1408		
1016140801			1	1408		
1016140900			1	1409		
1016140901			1	1409		
1016140902			1	1410		
1016141100			1	1411		
1016141101			1	1411		
1016141300			1	1413		
1016141301			1	1413		
1016141302			1	1414		
1016141700			1	1417		
1016141701			1	1417		
1016141900			1	1419		
1016141901			1	1419		
1016142100			1	1421		
1016142101			1	1421		
1016142300			1	1423		
1016142301			1	1423		
1016142500			1	1425		
1016142501			1	1425		
1016142700			1	1427		
1016142701			1	1427		
1016142900			1	1429		
1016142901			1	1429		
1016143100			1	1431		
1016143101			1	1431		
1016143300			1	1433		
1016143301			1	1433		
1016143500			1	1435		
1016143501			1	1435		
1016143700			1	1437		
1016143701			1	1437		
1016143900			1	1439		
1016143901			1	1439		
1016144100			1	1441		
1016144300			1	1443		
1016144301			1	1443		
1016144302			1	1443		
1016144303			1	1443		
1016145100			1	1451		
1016145101			1	1451		
1016145300			1	1453		
1016146100			1	1461		
1016146300			1	1463		
1016146301			1	1463		
1016146500			1	1465		
1016146700			1	1467		
1016146701			1	1467		
1016146900			1	1469		
1016146901			1	1469		
1016147100			1	1471		
1016147101			1	1471		
1016147300			1	1473		
1016147301			1	1473		
1016147500			1	1475		
1016147700			1	1477		
1016147900			1	1479		
1016147901			1	1479		
1016151200			1	1512		
1016151201			1	1512		
1016151700			1	1517		
1016151701			1	1517		
1016151900			1	1519		
1016151901			1	1519		
1016152100			1	1521		
1016152300			1	1523		
1016152500			1	1525		
1016152700			1	1527		
1016152701			1	1527		
1016152900			1	1529		
1016153100			1	1531		
1016153300			1	1533		
1016153301			1	1533		
1016153500			1	1535		
1016153700			1	1537		
1016153701			1	1537		
1016153702			1	1537		
1016153703			1	1537		
1016153900			1	1539		
1016153901			1	1539		
1016154100			1	1541		
1016154300			1	1543		
1016154301			1	1543		
1016154302			1	1543		
1016154500			1	1545		
1016154700			1	1547		
1016154701			1	1547		
1016154900			1	1549		
1016155100			1	1551		
1016155300			1	1553		
1016155301			1	1553		
1016155500			1	1555		
1016155700			1	1557		
1016155900			1	1559		
1016156100			1	1561		
1016156101			1	1561		
1016156300			1	1563		
1016156301			1	1563		
1016156500			1	1565		
1016156900			1	1569		
1016157400			1	1574		
1016157700			1	1577		
1016157800			1	1578		
1016158100			1	1581		
1016158300			1	1583		
1016158500			1	1585		
1016158700			1	1587		
1016158900			1	1589		
1016158901			1	1589		
1016159100			1	1591		
1016159101			1	1591		
1016159200			1	1592		
1016159300			1	1593		
1016159500			1	1595		
1016159600			1	1596		
1016159700			1	1597		
1016159800			1	1598		
1016159900			1	1599		
1016160000			1	1600		
1016160100			1	1601		
1016160200			1	1602		
1016160201			1	1602		
1016160400			1	1604		
1016160401			1	1604		
1016160500			1	1605		
1016160501			1	1605		
1016160600			1	1606		
1016160601			1	1606		
1016160700			1	1607		
1016160800			1	1608		
1016160801			1	1608		
1016163000			1	1630		
1016163100			1	1631		
1016163200			1	1632		
