台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	$#VersionBegin	$#VersionEnd
623080303	623080304		1	2308		
623080304			1	2308		
623080401	623080402		2			
623080402			1	2308		
623030101			1	2303		
623030201	623030202		2			
623030202	623030203,623030207,623030211		1	2303		
623030203	623030204		2			
623030204	623030205		1	2303		
623030205	623030206		1	2303		
623030206			1	2303		
623030207	623030208		2			
623030208	623030209		1	2303		
623030209	623030210		1	2303		
623030210			1	2303		
623030211	623030212		2			
623030212	623030213		1	2303		
623030213	623030214		1	2303		
623030214	623030215		1	2303		
623030215			1	2303		
623030301	623030302		2			
623030302			1	2303		
623040101			1	2304		
623040201	623040202		2			
623040202	623040203		1	2304		
623040203	623040204		1	2304		
623040204	623040205		1	2304		
623040205			1	2304		
623040301	623040302		2			
623040302			1	2304		
623090101			1	2309		
623090201	623090202		2			
623090202	623090203		1	2309		
623090203	623090204		1	2309		
623090204	623090205,623090209		1	2309		
623090205	623090206		2			
623090206	623090207		1	2309		
623090207	623090208		1	2309		
623090208			1	2309		
623090209	623090210		2			
623090210	623090211		1	2309		
623090211			1	2309		
623090301	623090302		2			
623090302			1	2309		
622060101			1	2206		
622060201	622060202		2			
622060202	622060203		1	2206		
622060203	622060204,622060206		1	2206		
622060204	622060205		2			
622060205			1	2206		
622060206	622060207		2			
622060207	622060208		1	2206		
622060208			1	2206		
622060301	622060302		2			
622060302			1	2206		
622060401			1	2206		
622060501	622060502		2			
622060502	622060503		1	2206		
622060503	622060504,622060506		1	2206		
622060504	622060505		2			
622060505			1	2206		
622060506	622060507		2			
622060507			1	2206		
622060601	622060602		2			
622060602			1	2206		
622070101			1	2207		
622070201	622070202		2			
622070202	622070203		1	2207		
622070203	622070204	1	2			
622070204	622070205		1	2207		
622070205	622070206		1	2207		
622070206	622070207		1	2207		
622070207	622070208	1	2			
622070208	622070209		1	2207		
622070209	622070210		1	2207		
622070210	622070211		1	2207		
622070211			1	2207		
622070301	622070302		2			
622070302			1	2207		
622110101			1	2211		
622110201	622110202		2			
622110202	622110203		1	2211		
622110203			1	2211		
622110301	622110302		2			
622110302			1	2211		
622080101			1	2208		
622080201	622080202		2			
622080202	622080203		1	2208		
622080203	622080204		1	2208		
622080204	622080205,622080210		1	2208		
622080205	622080206		2			
622080206	622080207		1	2208		
622080207	622080208		1	2208		
622080208	622080209		1	2208		
622080209			1	2208		
622080210	622080211		2			
622080211	622080212		1	2208		
622080212	622080213		1	2208		
622080213			1	2208		
622080301	622080302		2			
622080302	622080303		1	2208		
622080303	622080304		1	2208		
622080304	622080305		1	2208		
622080305			1	2208		
622080401	622080402		2			
622080402			1	2208		
622080501			1	2208		
622080601	622080602		2			
622080602	622080603		1	2208		
622080603	622080604		1	2208		
622080604	622080205,622080210		1	2208		
622100101			1	2210		
622100201	622100202		2			
622100202	622100203		1	2210		
622100203			1	2210		
622100301	622100302		2			
622100302			1	2210		
622090101			1	2209		
622090201	622090202		2			
622090202	622090203		1	2209		
622090203	622090204	1	2			
622090204	622090205		1	2209		
622090205	622090206		1	2209		
622090206	622090207	1	2			
622090207	622090208		1	2209		
622090208			1	2209		
622090301	622090302		2			
622090302			1	2209		
620150101	620150102		1	2001		
620150102	620150103		1	2015		
620150103	620150104		1	2001		
620150104	620150105		1	2001		
620150105	620150106		1	2015		
620150106	620150107		1	2015		
620150107	620150108		1	2001		
620150108	620150109		1	2015		
620150109	620150110		1	2001		
620150110	620150111		1	2015		
620150111	620150112		1	2001		
620150112			1	2015		
620150201			1	2015		
620150301	620150302		2			
620150302	620150303		1	2015		
620150303	620150304		1	2015		
620150304			1	2015		
620150401	620150402		2			
620150402			1	2015		
620020101	620020102		1	2002		
620020102			1	2002		
620020201	620020202		2			
620020202	620020203		1	2002		
620020203	620020204,620020208		1	2002		
620020204	620020205		2			
620020205	620020206		1	2002		
620020206	620020207		1	2002		
620020207			1	2002		
620020208	620020209		2			
620020209			1	2002		
620020301	620020302		2			
620020302			1	2002		
620050101			1	2005		
620050201	620050202		2			
620050202	620050203		1	2005		
620050203	620050204		1	2005		
620050204	620050205,620050208		1	2005		
620050205	620050206		2			
620050206	620050207		1	2005		
620050207			1	2005		
620050208	620050209		2			
620050209	620050210		1	2005		
620050210	620050211		1	2005		
620050211	620050212		1	2005		
620050212	620050213		1	2005		
620050213			1	2005		
620050301	620050302		2			
620050302			1	2005		
620160101			1	2016		
620160201	620160202		2			
620160202	620160203		1	2016		
620160203	620160204		1	2016		
620160204	620160205		1	2016		
620160205	620160206	1	2			
620160206	620160207		1	2016		
620160207	620160208		1	2016		
620160208	620160209,620160215		1	2016		
620160209	620160210		2			
620160210	620160211		1	2016		
620160211	620160212		1	2016		
620160212	620160213		1	2016		
620160213	620160214		1	2016		
620160214			1	2016		
620160215	620160216		2			
620160216	620160217		1	2016		
620160217			1	2016		
620160301	620160302		2			
620160302			1	2016		
620170101			1	2017		
620170201	620170202		2			
620170202	620170203		1	2017		
620170203	620170204		1	2017		
620170204	620170205		1	2017		
620170205	620170206		1	2017		
620170206	620170207,620170211		1	2017		
620170207	620170208		2			
620170208	620170209		1	2017		
620170209	620170210		1	2017		
620170210			1	2017		
620170211	620170212		2			
620170212			1	2017		
620170301	620170302		2			
620170302	620170303		1	2017		
620170303			1	2017		
620080101	620080102		1	2008		
620080102	620080103		1	2053		
620080103	620080104		1	2053		
620080104	620080105		1	2008		
620080105	620080106		1	2053		
620080106	620080107		1	2008		
620080107	620080108		1	2053		
620080108	620080109		1	2053		
620080109	620080110		1	2008		
620080110	620080111		1	2053		
620080111			1	2008		
620080201			1	2008		
620080301	620080302		2			
620080302	620080303		1	2008		
620080303	620080304		1	2008		
620080304			1	2008		
620080401	620080402		2			
620080402			1	2008		
620210101	620210102		1	2021		
620210102	620210103		1	2060		
620210103	620210104		1	2021		
620210104	620210105		1	2060		
620210105	620210106		1	2021		
620210106	620210107		1	2060		
620210107	620210108		1	2021		
620210108	620210109		1	2021		
620210109	620210110		1	2060		
620210110			1	2021		
620210201			1	2021		
620210301	620210302		2			
620210302	620210303		1	2021		
620210303	620210304		1	2021		
620210304			1	2021		
620210401	620210402		2			
620210402	620210403		1	2021		
620210403			1	2021		
620200101			1	2020		
620200201	620200202		2			
620200202			1	2020		
620200301	620200302		2			
620200302	620200303		1	2020		
620200303	620200304		1	2020		
620200304	620200305		1	2020		
620200305	620200306		1	2020		
620200306			1	2020		
620200401	620200402		2			
620200402	620200403		1	2020		
620200403	620200404		1	2020		
620200404	620200405		1	2020		
620200405	620200406		1	2020		
620200406			1	2020		
620200501	620200502		1	2020		
620200502			1	2020		
620220101			1	2022		
620220201	620220202		2			
620220202			1	2022		
620220301	620220302		2			
620220302	620220303		1	2022		
620220303	620220304		1	2022		
620220304	620220305		1	2022		
620220305			1	2022		
620220401	620220402		2			
620220402			1	2022		
620230101			1	2023		
620230201	620230202		2			
620230202	620230203		1	2023		
620230203	620230204		1	2023		
620230204	620230205	1	2			
620230205	620230206		1	2023		
620230206	620230207		1	2023		
620230207			1	2023		
620230301	620230302		2			
620230302			1	2023		
620230501			1	2023		
620230601	620230602		2			
620230602	620230603		1	2023		
620230603	620230604		1	2023		
620230604	620230605		1	2023		
620230605	620230606	1	2			
620230606	620230607		1	2023		
620230607	620230608		1	2023		
620230608	620230609		1	2023		
620230609	620230610		1	2023		
620230610	620230611		1	2023		
620230611	620230612	1	2			
620230612	620230613		1	2023		
620230613	620230614		1	2023		
620230614	620230615		1	2023		
620230615	620230616		1	2023		
620230616			1	2023		
620230701	620230702		2			
620230702			1	2023		
620630101			1	2063		
620630201	620630202		2			
620630202	620630203		1	2063		
620630203	620630204		1	2063		
620630204	620630205		1	2063		
620630205	620630206	1	2			
620630206	620630207		1	2063		
620630207	620630208		1	2063		
620630208	620630209		1	2063		
620630209	620630210		1	2063		
620630210	620630211	1	2			
620630211	620630212		1	2063		
620630212	620630213		1	2063		
620630213	620630214		1	2063		
620630214	620630215		1	2063		
620630215			1	2063		
620630301	620630302		2			
620630302			1	2063		
620910101			1	2091		
620910201	620910202		2			
620910202	620910203		1	2091		
620910203	620910204		2			
620910204	620910205		1	2091		
620910205			1	2091		
620910301	620910302		2			
620910302			1	2091		
620910401			1	2091		
620910501	620910502		2			
620910502	620910503		1	2091		
620910503	620910504		2			
620910504	620910505		1	2091		
620910505	620910506		1	2091		
620910506			1	2091		
620910601	620910602		2			
620910602			1	2091		
620120101			1	2012		
620120201	620120202		2			
620120202	620120203		1	2012		
620120203	620120204		1	2012		
620120204	620120205	1	2			
620120205	620120206		1	2012		
620120206			1	2012		
620120301	620120302		2			
620120302	620120303		1	2012		
620120303			1	2012		
620130101			1	2013		
620130201	620130202		2			
620130202			1	2013		
620130301	620130302		2			
620130302	620130303		1	2013		
620130303	620130304		1	2013		
620130304	620130305		1	2013		
620130305	620130306		1	2013		
620130306	620130307	1	2			
620130307	620130308		1	2013		
620130308	620130309		1	2013		
620130309	620130310		1	2013		
620130310			1	2013		
620130401	620130402		2			
620130402			1	2013		
120020401	120020402	1	2			
120020402	120020403		1	2013		
120020403			1	2013		
620260101			1	2026		
620260201	620260202		2			
620260202	620260203		1	2026		
620260203	620260204		1	2026		
620260204	620260205	1	2			
620260205	620260206		1	2026		
620260206	620260207		1	2026		
620260207	620260208	1	2			
620260208	620260209		1	2026		
620260209			1	2026		
620260301	620260302		2			
620260302			1	2026		
620260401			1	2026		
620260501	620260502		2			
620260502	620260503		1	2026		
620260503	620260504		1	2026		
620260504	620260505	1	2			
620260505	620260506		1	2026		
620260506	620260507		1	2026		
620260507	620260508		1	2026		
620260508	620260509	1	2			
620260509	620260510		1	2026		
620260510	620260511		1	2026		
620260511			1	2026		
620260601	620260602		2			
620260602			1	2026		
620270101	620270102		1	2027		
620270102	620270103		1	2028		
620270103	620270104		1	2027		
620270104	620270105		1	2028		
620270105	620270106		1	2027		
620270106			1	2028		
620290101			1	2029		
620290201	620290202		2			
620290202	620290203,620290209,620290214		1	2029		
620290203	620290204		2			
620290204	620290205		1	2029		
620290205	620290206		1	2029		
620290206	620290207		1	2029		
620290207	620290208		1	2029		
620290208			1	2029		
620290209	620290210		2			
620290210	620290211		1	2029		
620290211	620290212		1	2029		
620290212	620290213		1	2029		
620290213			1	2029		
620290214	620290215		2			
620290215	620290216		1	2029		
620290216	620290217		1	2029		
620290217	620290218		1	2029		
620290218			1	2029		
620290301	620290302		2			
620290302			1	2029		
620290401			1	2029		
620290501	620290502		2			
620290502	620290503		1	2029		
620290503	620290504		1	2029		
620290504	620290505		1	2029		
620290505			1	2029		
620290601	620290602		2			
620290602			1	2029		
620140101			1	2014		
620140201	620140202		2			
620140202	620140203		1	2014		
620140203	620140204		1	2014		
620140204	620140205		1	2014		
620140205			1	2014		
620140301	620140302		2			
620140302			1	2014		
620620101	620620102		1	1626		
620620102	620620103		1	2062		
620620103	620620104		1	1626		
620620104	620620105		1	1626		
620620105	620620106		1	2062		
620620106	620620107		1	1626		
620620107	620620108		1	2062		
620620108	620620109		1	1626		
620620109	620620110		1	1626		
620620110	620620111		1	2062		
620620111	620620112		1	1626		
620620112	620620113		1	2062		
620620113			1	2062		
616270101	616270102		1	1627		
616270102			1	1627		
616270201	616270202		2			
616270202	616270203		1	1627		
616270203	616270204		1	1627		
616270204	616270205		1	1627		
616270205			1	1627		
616270301	616270302		2			
616270302	616270303		1	1627		
616270303	616270304		1	1627		
616270304	616270305		1	1627		
616270305	616270306		1	1627		
616270306	616270307		1	1627		
616270307			1	1627		
616270401	616270402		2			
616270402			1	1627		
620730101			1	2073		
620730201	620730202		2			
620730202	620730203		1	2073		
620730203			1	2073		
620730301	620730302		2			
620730302	620730303		1	2073		
620730303	620730304		1	2073		
620730304			1	2073		
620730401	620730402		2			
620730402			1	2073		
620730501			1	2073		
620730601	620730602		2			
620730602	620730603		1	2073		
620730603	620730604		1	2073		
620730604			1	2073		
620840101			1	2084		
620840201	620840202		2			
620840202	620840203		1	2084		
620840203	620840204	1	2			
620840204	620840205		1	2084		
620840205	620840206		1	2084		
620840206	620840207,620840213		1	2084		
620840207	620840208		2			
620840208	620840209		1	2084		
620840209	620840210		1	2084		
620840210	620840211		1	2084		
620840211	620840212		1	2084		
620840212			1	2084		
620840213	620840214		2			
620840214	620840215		1	2084		
620840215	620840216		1	2084		
620840216	620840217		1	2084		
620840217	620840218		1	2084		
620840218			1	2084		
620840301	620840302		2			
620840302			1	2084		
620540101	620540102		1	2054		
620540102			1	2054		
620540201	620540202		2			
620540202	620540203		1	2054		
620540203	620540204		1	2054		
620540204	620540205		1	2054		
620540205	620540206		1	2054		
620540206			1	2054		
620540301	620540302		2			
620540302	620540303		1	2054		
620540303	620540304		1	2054		
620540304	620540305		1	2054		
620540305	620540306		1	2054		
620540306			1	2054		
620540401	620540402		2			
620540402			1	2054		
620440101			1	2044		
620440201	620440202		2			
620440202	620440203		1	2044		
620440203	620440204		1	2044		
620440204	620440205		1	2044		
620440205	620440206		1	2044		
620440206	620440207		1	2044		
620440207			1	2044		
620440301	620440302		2			
620440302	620440303		1	2044		
620440303	620440304		1	2044		
620440304			1	2044		
620440401	620440402		2			
620440402			1	2044		
620330101			1	2033		
620330201	620330202		2			
620330202	620330203		1	2033		
620330203	620330204		1	2033		
620330204	620330205		1	2033		
620330205	620330206		1	2033		
620330206			1	2033		
620330301	620330302		2			
620330302	620330303		1	2033		
620330303	620330304		1	2033		
620330304			1	2033		
620330401	620330402		2			
620330402			1	2033		
620830101			1	2083		
620830201	620830202		2			
620830202	620830203		1	2083		
620830203	620830204		1	2083		
620830204	620830205		1	2083		
620830205	620830206		1	2083		
620830206	620830207	1	2			
620830207	620830208		1	2083		
620830208	620830209		1	2083		
620830209			1	2083		
620830301	620830302		2			
620830302			1	2083		
620360101			1	2036		
620360201	620360202		2			
620360202	620360203		1	2036		
620360203	620360204		1	2036		
620360204	620360205		1	2036		
620360205			1	2036		
620360301	620360302		2			
620360302	620360303		1	2036		
620360303	620360304		1	2036		
620360304	620360305		1	2036		
620360305	620360306		1	2036		
620360306	620360307		1	2036		
620360307			1	2036		
620360401	620360402		2			
620360402			1	2036		
620360501			1	2036		
620360601	620360602		2			
620360602	620360603		1	2036		
620360603	620360604		1	2036		
620360604	620360605		1	2036		
620360605			1	2036		
620360701	620360702		2			
620360702			1	2036		
620760101			1	2076		
620760201	620760202		2			
620760202	620760203		1	2076		
620760203	620760204		1	2076		
620760204	620760205		1	2076		
620760205			1	2076		
620760301	620760302		2			
620760302	620760303		1	2076		
620760303	620760304		1	2076		
620760304			1	2076		
620760401	620760402		2			
620760402			1	2076		
620550101			1	2055		
620550201	620550202		2			
620550202	620550203		1	2055		
620550203	620550204		1	2055		
620550204	620550205		1	2055		
620550205			1	2055		
620550301	620550302		2			
620550302	620550303		1	2055		
620550303	620550304		1	2055		
620550304	620550305		1	2055		
620550305	620550306		1	2055		
620550306			1	2055		
620550401	620550402		2			
620550402			1	2055		
620550501			1	2055		
620550601	620550602		2			
620550602	620550603		1	2055		
620550603	620550604		1	2055		
620550604	620550605		1	2055		
620550605	620550606		1	2055		
620550606			1	2055		
620550701	620550702		2			
620550702			1	2055		
620740101	620740102		1	2074		
620740102	620740103		1	2031		
620740103	620740104		1	2074		
620740104	620740105		1	2030		
620740105	620740106		1	2074		
620740106	620740107		1	2030		
620740107	620740108		1	2074		
620740108	620740109		1	2030		
620740109	620740110		1	2030		
620740110	620740111		1	2074		
620740111	620740112		1	2030		
620740112	620740113		1	2031		
620740113	620740114		1	2030		
620740114	620740115		1	2031		
620740115			1	2074		
620030101	620030102		1	2003		
620030102			1	2003		
620030201	620030202		2			
620030202	620030203		1	2003		
620030203	620030204		1	2003		
620030204	620030205		1	2003		
620030205			1	2003		
620030301	620030302		2			
620030302	620030303		1	2003		
620030303	620030304		1	2003		
620030304	620030305		1	2003		
620030305	620030306		1	2003		
620030306	620030307		1	2003		
620030307	620030308	1	2			
620030308	620030309		1	2003		
620030309	620030310		1	2003		
620030310	620030311		1	2003		
620030311	620030312		1	2003		
620030312	620030313		1	2003		
620030313	620030314	1	2			
620030314	620030315		1	2003		
620030315	620030316		1	2003		
620030316			1	2003		
620030401	620030402		2			
620030402	620030403		1	2003		
620030403			1	2003		
620770101			1	2077		
620770201	620770202		2			
620770202	620770203		1	2077		
620770203	620770204		1	2077		
620770204	620770205	1	2			
620770205	620770206		1	2077		
620770206	620770207		1	2077		
620770207	620770208		1	2077		
620770208	620770209		1	2077		
620770209	620770210		1	2077		
620770210			1	2077		
620770301	620770302		2			
620770302	620770303		1	2077		
620770303	620770304		1	2077		
620770304			1	2077		
620770401	620770402		2			
620770402			1	2077		
620040101			1	2004		
620040201	620040202		2			
620040202	620040203		1	2004		
620040203	620040204	1	2			
620040204	620040205		1	2004		
620040205	620040206		1	2004		
620040206			1	2004		
620040301	620040302		2			
620040302	620040303		1	2004		
620040303	620040304		1	2004		
620040304	620040305		1	2004		
620040305			1	2004		
620040401	620040402		2			
620040402			1	2004		
620040501			1	2004		
620040601	620040602		2			
620040602			1	2004		
620040701	620040702		2			
620040702	620040703		1	2004		
620040703			1	2004		
620040801	620040802		2			
620040802			1	2004		
620400101	620400102		1	2040		
620400102	620400103		1	2079		
620400103	620400104		1	2040		
620400104	620400105		1	2040		
620400105	620400106		1	2079		
620400106	620400107		1	2040		
620400107	620400108		1	2079		
620400108	620400109		1	2040		
620400109	620400110		1	2040		
620060101			1	2006		
620060201	620060202		2			
620060202	620060203		1	2006		
620060203			1	2006		
620060301	620060302		2			
620060302	620060303		1	2006		
620060303	620060304		1	2006		
620060304	620060305		1	2006		
620060305			1	2006		
620060401	620060402		2			
620060402			1	2006		
620920101			1	2092		
620920201	620920202		2			
620920202	620920203		1	2092		
620920203	620920204		1	2092		
620920204	620920205	1	2			
620920205	620920206		1	2092		
620920206			1	2092		
620920301	620920302		2			
620920302			1	2092		
620180101	620180102		1	2007		
620180102	620180103		1	2018		
620180103	620180104		1	2007		
620180104	620180105		1	2018		
620180105	620180106		1	2007		
620180106	620180107		1	2018		
620180107	620180108		1	2007		
620180108	620180109		1	2018		
620180109			1	2007		
620070501			1	2007		
620070601	620070602		2			
620070602	620070603		1	2007		
620070603	620070604		1	2007		
620070604	620070605		1	2007		
620070605	620070606		1	2007		
620070606			1	2007		
620070701	620070702		2			
620070702	620070703		1	2007		
620070703			1	2007		
620070801	620070802		2			
620070802			1	2007		
620090101			1	2009		
620090201	620090202		2			
620090202	620090203		1	2009		
620090203	620090204		1	2009		
620090204			1	2009		
620090301	620090302		2			
620090302	620090303		1	2009		
620090303	620090304		1	2009		
620090304	620090305		1	2009		
620090305	620090306		1	2009		
620090306	620090307		1	2009		
620090307	620090308	1	2			
620090308	620090309		1	2009		
620090309	620090310		1	2009		
620090310	620090311		1	2009		
620090311			1	2009		
620090401	620090402		2			
620090402			1	2009		
620100101			1	2010		
620100201	620100202		2			
620100202	620100203		1	2010		
620100203	620100204		1	2010		
620100204	620100205		1	2010		
620100205	620100206		1	2010		
620100206	620100207	1	2			
620100207	620100208		1	2010		
620100208	620100209		1	2010		
620100209	620100210		1	2010		
620100210	620100211		1	2010		
620100211	620100212	1	2			
620100212	620100213		1	2010		
620100213	620100214		1	2010		
620100214	620100215		1	2010		
620100215			1	2010		
620100301	620100302		2			
620100302			1	2010		
620110101			1	2011		
620110201	620110202		2			
620110202	620110203		1	2011		
620110203	620110204	1	2			
620110204			1	2011		
620110301	620110302		2			
620110302	620110303		1	2011		
620110303	620110304		1	2011		
620110304	620110305		1	2011		
620110305			1	2011		
620110401	620110402		2			
620110402			1	2011		
620110501			1	2011		
620110601	620110602		2			
620110602	620110603		1	2011		
620110603			1	2011		
620110701	620110702		2			
620110702	620110703		1	2011		
620110703	620110704		1	2011		
620110704	620110705		1	2011		
620110705	620110706		1	2011		
620110706	620110707		1	2011		
620110707			1	2011		
620110801	620110802		2			
620110802			1	2011		
620250101			1	2025		
620250201	620250202		2			
620250202	620250203,620250206		1	2025		
620250203	620250204		2			
620250204	620250205		1	2025		
620250205			1	2025		
620250206	620250207		2			
620250207	620250208		1	2025		
620250208	620250209		1	2025		
620250209	620250210		1	2025		
620250210	620250211		1	2025		
620250211			1	2025		
620250301	620250302		2			
620250302			1	2025		
620930101			1	2093		
620930201	620930202		2			
620930202	620930203		1	2093		
620930203			1	2093		
620930301	620930302		2			
620930302	620930303		1	2093		
620930303	620930304		1	2093		
620930304	620930305		1	2093		
620930305	620930306		1	2093		
620930306	620930307	1	2			
620930307	620930308		1	2093		
620930308	620930309		1	2093		
620930309	620930310		1	2093		
620930310	620930311		1	2093		
620930311			1	2093		
620930401	620930402		2			
620930402	620930403		1	2093		
620930403			1	2093		
620900101			1	2090		
620900201	620900202		2			
620900202			1	2090		
620900301	620900302		2			
620900302	620900303		1	2090		
620900303	620900304		1	2090		
620900304	620900305	1	2			
620900305	620900306		1	2090		
620900306			1	2090		
620900401	620900402		2			
620900402	620900403		1	2090		
620900403	620900404		1	2090		
620900404	620900405		1	2090		
620900405			1	2090		
620900501	620900502		2			
620900502			1	2090		
120020501	120020502	1	2			
120020502			1	2090		
620720101			1	2072		
620720201	620720202		2			
620720202	620720203		1	2072		
620720203	620720204		1	2072		
620720204			1	2072		
620720301	620720302		2			
620720302	620720303		1	2072		
620720303	620720304		1	2072		
620720304	620720305		1	2072		
620720305	620720306		1	2072		
620720306	620720307		1	2072		
620720307			1	2072		
620720401	620720402		2			
620720402			1	2072		
120020601	120020602	1	2			
120020602	120020603		1	2072		
120020603			1	2072		
624280101			1	2428		
624280201	624280202		2			
624280202	624280203		1	2428		
624280203	624280204,624280206		1	2428		
624280204	624280205		2			
624280205			1	2428		
624280206	624280207		2			
624280207	624280208		1	2428		
624280208			1	2428		
624280301	624280302		2			
624280302			1	2428		
624290101	624290102		1	2429		
624290102			1	2429		
624290201	624290202		2			
624290202	624290203		1	2429		
624290203	624290204		1	2429		
624290204	624290205		1	2429		
624290205	624290206	1	2			
624290206	624290207		1	2429		
624290207	624290208		1	2429		
624290208			1	2429		
624290301	624290302		2			
624290302			1	2429		
624240101	624240102		1	2424		
624240102			1	2424		
624240201	624240202		2			
624240202	624240203		1	2424		
624240203	624240204		1	2424		
624240204	624240205,624240211		1	2424		
624240205	624240206		2			
624240206	624240207		1	2424		
624240207	624240208		1	2424		
624240208	624240209		1	2424		
624240209	624240210		1	2424		
624240210			1	2424		
624240211	624240212		2			
624240212	624240213		1	2424		
624240213	624240214		1	2424		
624240214	624240215		1	2424		
624240215			1	2424		
624240301	624240302		2			
624240302			1	2424		
624250101	624250102		1	2425		
624250102			1	2425		
624250201	624250202		2			
624250202	624250203		1	2425		
624250203	624250204		1	2425		
624250204	624250205		1	2425		
624250205	624250206	1	2			
624250206	624250207		1	2425		
624250207	624250208		1	2425		
624250208	624250209		1	2425		
624250209			1	2425		
624250301	624250302		2			
624250302	624250303		1	2425		
624250303	624250304		1	2425		
624250304	624250305		1	2425		
624250305	624250306		1	2425		
624250306			1	2425		
624250401	624250402		2			
624250402			1	2425		
624310101			1	2431		
624310201	624310202		2			
624310202	624310203		1	2431		
624310203	624310204		1	2431		
624310204	624310205		1	2431		
624310205			1	2431		
624310301	624310302		2			
624310302			1	2431		
624320101			1	2432		
624320201	624320202		2			
624320202	624320203		1	2432		
624320203	624320204		1	2432		
624320204	624320205		1	2432		
624320205	624320206		1	2432		
624320206			1	2432		
624320301	624320302		2			
624320302			1	2432		
620940101	620940102		1	2094		
620940102			1	2094		
620940201	620940202		2			
620940202	620940203		1	2094		
620940203	620940204		1	2094		
620940204			1	2094		
620940301	620940302		2			
620940302	620940303		1	2094		
620940303	620940304		1	2094		
620940304			1	2094		
620940401	620940402		2			
620940402			1	2094		
620780101			1	2078		
620780201	620780202		2			
620780202	620780203		1	2078		
620780203	620780204		1	2078		
620780204	620780205		1	2078		
620780205	620780206	1	2			
620780206	620780207		1	2078		
620780207	620780208		1	2078		
620780208	620780209		1	2078		
620780209			1	2078		
620780301	620780302		2			
620780302			1	2078		
620780401			1	2078		
620780501			1	2078		
620480101			1	2048		
620480201	620480202		2			
620480202			1	2048		
620480301	620480302		2			
620480302	620480303		1	2048		
620480303	620480304		1	2048		
620480304	620480305		1	2048		
620480305			1	2048		
620480401	620480402		2			
620480402	620480403		1	2048		
620480403	620480404		1	2048		
620480404	620480405		1	2048		
620480405	620480406		1	2048		
620480406			1	2048		
620480501	620480502		2			
620480502			1	2048		
620480601	620480602		2			
620480602			1	2048		
620480701	620480702		1	2048		
620480702			1	2048		
623100101	623100102		1	2310		
623100102			1	2310		
623100201	623100202		2			
623100202	623100203		1	2310		
623100203	623100204		1	2310		
623100204			1	2310		
623100301	623100302		2			
623100302	623100303		1	2310		
623100303	623100304		1	2310		
623100304	623100305		1	2310		
623100305	623100306,623100311		1	2310		
623100306	623100307		2			
623100307	623100308		1	2310		
623100308	623100309		1	2310		
623100309	623100310		1	2310		
623100310			1	2310		
623100311	623100312		2			
623100312	623100313		1	2310		
623100313	623100314		1	2310		
623100314	623100315		1	2310		
623100315			1	2310		
623100401	623100402		2			
623100402			1	2310		
616280101			1	1628		
616280201	616280202		2			
616280202	616280203		1	1628		
616280203	616280204		1	1628		
616280204	616280205		1	1628		
616280205	616280206		1	1628		
616280206	616280207		1	1628		
616280207	616280208	1	2			
616280208	616280209		1	1628		
616280209	616280210		1	1628		
616280210	616280211		1	1628		
616280211	616280212		1	1628		
616280212			1	1628		
616280301	616280302		2			
616280302			1	1628		
620410101	620410102		1	2041		
620410102	620410103		1	2041		
620410103			1	2041		
620410201	620410202		2			
620410202	620410203		1	2041		
620410203	620410204,620410208		1	2041		
620410204	620410205		2			
620410205	620410206		1	2041		
620410206	620410207		1	2041		
620410207			1	2041		
620410208	620410209		2			
620410209	620410210		1	2041		
620410210	620410211		1	2041		
620410211			1	2041		
620410301	620410302		2			
620410302			1	2041		
620420101	620420102		1	2042		
620420102			1	2042		
620420201	620420202		2			
620420202	620420203		1	2042		
620420203	620420204		1	2042		
620420204	620420205		1	2042		
620420205	620420206		1	2042		
620420206	620420207		1	2042		
620420207	620420208	1	2			
620420208	620420209		1	2042		
620420209	620420210		1	2042		
620420210	620420211		1	2042		
620420211			1	2042		
620420301	620420302		2			
620420302	620420303		1	2042		
620420303			1	2042		
620500101	620500102		1	2050		
620500102			1	2050		
620500201	620500202		2			
620500202	620500203		1	2050		
620500203	620500204		1	2050		
620500204	620500205		1	2050		
620500205	620500206	1	2			
620500206	620500207		1	2050		
620500207	620500208		1	2050		
620500208	620500209		1	2050		
620500209	620500210		1	2050		
620500210			1	2050		
620500301	620500302		2			
620500302	620500303		1	2050		
620500303			1	2050		
620850101	620850102		1	2085		
620850102			1	2085		
620850201	620850202		2			
620850202	620850203		1	2085		
620850203	620850204		1	2085		
620850204	620850205	1	2			
620850205	620850206		1	2085		
620850206	620850207		1	2085		
620850207	620850208		1	2085		
620850208	620850209		1	2085		
620850209			1	2085		
620850301	620850302		2			
620850302			1	2085		
620850501	620850502		1	2085		
620850502			1	2085		
620850601	620850602		2			
620850602	620850603		1	2085		
620850603	620850604		1	2085		
620850604			1	2085		
620850701	620850702		2			
620850702	620850703		1	2085		
620850703	620850704		1	2085		
620850704	620850705		1	2085		
620850705	620850706		1	2085		
620850706			1	2085		
620850801	620850802		2			
620850802	620850803		1	2085		
620850803			1	2085		
620560101	620560102		1	2056		
620560102			1	2056		
620560201	620560202		2			
620560202	620560203		1	2056		
620560203	620560204		1	2056		
620560204	620560205		1	2056		
620560205			1	2056		
620560301	620560302		2			
620560302	620560303		1	2056		
620560303	620560304		1	2056		
620560304	620560305		1	2056		
620560305	620560306		1	2056		
620560306	620560307		1	2056		
620560307	620560308		1	2056		
620560308	620560309		1	2056		
